PointID,DirectionID,IntersectionX,IntersectionY,IntersectionZ,Parameter
29,172,1187.97,719.73,1.24,24.46
29,182,1181.90,715.48,1.30,30.16
29,192,1156.48,705.68,1.56,56.43
29,202,1112.04,679.08,2.06,106.44
29,222,1168.30,678.76,1.57,57.12
29,232,1190.09,689.30,1.34,34.18
29,242,1198.90,692.69,1.26,26.32
29,252,1203.76,692.68,1.24,24.26
29,262,1207.76,691.10,1.25,24.76
29,272,1212.06,688.15,1.27,27.33
29,282,1240.93,551.74,2.66,166.28
29,312,1322.02,584.43,2.71,171.08
29,322,1310.38,632.97,2.28,128.36
29,332,1312.99,657.21,2.17,116.55
29,342,1356.83,662.79,2.54,154.07
29,352,1386.47,684.73,2.77,177.11
29,3,1361.09,715.48,3.24,149.05
29,13,1340.94,738.21,2.96,130.89
29,23,1358.47,768.77,3.34,155.83
29,33,1336.10,787.10,3.15,143.25
29,43,1277.79,770.64,2.29,85.82
29,53,1264.61,778.11,2.23,81.77
29,63,1257.18,793.63,2.35,90.26
29,133,1182.56,750.64,1.69,45.90
29,143,1191.75,732.52,1.40,26.51
29,153,1191.60,727.29,1.35,23.62
29,163,1190.31,723.39,1.35,23.14
29,173,1187.97,719.73,1.37,24.46
29,183,1181.90,715.48,1.45,30.16
29,193,1156.48,705.68,1.85,56.44
29,203,1112.04,679.08,2.60,106.44
29,223,1168.30,678.76,1.86,57.13
29,233,1190.09,689.30,1.51,34.18
29,243,1198.90,692.69,1.39,26.32
29,253,1203.76,692.68,1.36,24.27
29,263,1207.76,691.10,1.37,24.76
29,273,1212.06,688.15,1.41,27.33
29,283,1240.93,551.74,3.49,166.29
29,313,1322.02,584.43,3.57,171.09
29,323,1310.38,632.97,2.93,128.37
29,333,1312.99,657.21,2.75,116.56
29,343,1356.83,662.79,3.31,154.08
29,353,1386.47,684.73,3.66,177.12
29,4,1361.09,715.48,3.98,149.06
29,14,1340.94,738.21,3.62,130.90
29,24,1358.47,768.77,4.12,155.84
29,34,1336.10,787.10,3.86,143.26
29,44,1277.79,770.64,2.72,85.83
29,54,1264.61,778.11,2.64,81.77
29,64,1257.18,793.63,2.80,90.26
29,134,1182.56,750.64,1.92,45.90
29,144,1191.75,732.52,1.53,26.51
29,154,1191.60,727.29,1.47,23.62
29,164,1190.31,723.39,1.46,23.14
29,174,1187.97,719.73,1.49,24.46
29,184,1181.90,715.48,1.60,30.16
29,194,1156.48,705.68,2.13,56.44
29,204,1112.04,679.08,3.13,106.45
29,224,1168.30,678.76,2.14,57.13
29,234,1190.09,689.30,1.68,34.18
29,244,1198.90,692.69,1.53,26.33
29,254,1203.76,692.68,1.49,24.27
29,264,1207.76,691.10,1.50,24.76
29,274,1212.06,688.15,1.55,27.33
29,284,1240.93,551.74,4.33,166.30
29,314,1322.02,584.43,4.42,171.10
29,324,1310.38,632.97,3.57,128.38
29,334,1312.99,657.21,3.33,116.57
29,344,1356.83,662.79,4.08,154.09
29,354,1386.47,684.73,4.54,177.14
29,5,1361.09,715.48,4.73,149.08
29,15,1340.94,738.21,4.27,130.92
29,25,1358.47,768.77,4.90,155.86
29,35,1336.10,787.10,4.58,143.28
29,45,1277.79,770.64,3.15,85.84
29,55,1264.61,778.11,3.04,81.78
29,65,1257.18,793.63,3.26,90.27
29,135,1182.56,750.64,2.15,45.91
29,145,1191.75,732.52,1.66,26.51
29,155,1191.60,727.29,1.59,23.63
29,165,1190.31,723.39,1.58,23.15
29,175,1187.97,719.73,1.61,24.46
29,185,1181.90,715.48,1.75,30.17
29,195,1156.48,705.68,2.41,56.45
29,205,1112.04,679.08,3.66,106.46
29,225,1168.30,678.76,2.43,57.14
29,235,1190.09,689.30,1.85,34.19
29,245,1198.90,692.69,1.66,26.33
29,255,1203.76,692.68,1.61,24.27
29,265,1207.76,691.10,1.62,24.76
29,275,1212.06,688.15,1.68,27.34
29,285,1240.93,551.74,5.16,166.32
29,315,1322.02,584.43,5.28,171.12
29,325,1310.38,632.97,4.21,128.40
29,335,1312.99,657.21,3.91,116.58
29,345,1356.83,662.79,4.85,154.11
29,355,1386.47,684.73,5.43,177.16
30,1,1341.55,735.46,1.44,87.70
30,11,1343.44,751.26,1.45,90.97
30,21,1388.66,784.52,1.72,143.45
30,31,1374.21,804.95,1.69,138.97
30,41,1301.24,775.22,1.31,61.86
30,51,1279.82,766.41,1.20,40.40
30,61,1273.50,769.49,1.20,39.30
30,71,1268.98,777.02,1.22,44.22
30,81,1262.46,784.26,1.25,49.56
30,91,1253.86,801.70,1.33,66.24
30,161,1174.41,764.38,1.42,84.55
30,171,1184.28,747.73,1.35,70.65
30,181,1191.11,735.46,1.31,62.75
30,191,1190.71,724.33,1.32,64.12
30,201,1150.11,697.70,1.55,110.41
30,221,1203.02,692.81,1.33,66.36
30,231,1213.22,687.03,1.32,63.22
30,241,1218.24,673.77,1.36,71.23
30,251,1221.85,647.51,1.47,93.59
30,261,1228.60,592.21,1.73,145.46
30,301,1306.09,644.99,1.52,104.47
30,311,1317.88,659.15,1.50,99.61
30,321,1336.15,666.41,1.54,107.42
30,331,1360.05,674.15,1.61,122.63
30,341,1389.70,686.02,1.72,144.56
30,351,1360.53,716.65,1.54,108.32
30,2,1341.55,735.46,1.88,87.70
30,12,1343.44,751.26,1.91,90.97
30,22,1388.66,784.52,2.43,143.46
30,32,1374.21,804.95,2.39,138.98
30,42,1301.24,775.22,1.62,61.86
30,52,1279.82,766.41,1.40,40.40
30,62,1273.50,769.49,1.39,39.30
30,72,1268.98,777.02,1.44,44.23
30,82,1262.46,784.26,1.50,49.56
30,92,1253.86,801.70,1.66,66.25
30,162,1174.41,764.38,1.85,84.55
30,172,1184.28,747.73,1.71,70.65
30,182,1191.11,735.46,1.63,62.75
30,192,1190.71,724.33,1.64,64.12
30,202,1150.11,697.70,2.10,110.41
30,222,1203.02,692.81,1.66,66.36
30,232,1213.22,687.03,1.63,63.23
30,242,1218.24,673.77,1.71,71.24
30,252,1221.85,647.51,1.94,93.60
30,262,1228.60,592.21,2.45,145.47
30,302,1306.09,644.99,2.04,104.47
30,312,1317.88,659.15,2.00,99.62
30,322,1336.15,666.41,2.07,107.43
30,332,1360.05,674.15,2.23,122.63
30,342,1389.70,686.02,2.45,144.56
30,352,1360.53,716.65,2.08,108.32
30,3,1341.55,735.46,2.32,87.71
30,13,1343.44,751.26,2.36,90.98
30,23,1388.66,784.52,3.15,143.47
30,33,1374.21,804.95,3.08,138.99
30,43,1301.24,775.22,1.93,61.87
30,53,1279.82,766.41,1.61,40.40
30,63,1273.50,769.49,1.59,39.30
30,73,1268.98,777.02,1.66,44.23
30,83,1262.46,784.26,1.74,49.56
30,93,1253.86,801.70,1.99,66.25
30,163,1174.41,764.38,2.27,84.56
30,173,1184.28,747.73,2.06,70.66
30,183,1191.11,735.46,1.94,62.76
30,193,1190.71,724.33,1.96,64.13
30,203,1150.11,697.70,2.66,110.42
30,223,1203.02,692.81,2.00,66.37
30,233,1213.22,687.03,1.95,63.23
30,243,1218.24,673.77,2.07,71.24
30,253,1221.85,647.51,2.40,93.60
30,263,1228.60,592.21,3.18,145.48
30,303,1306.09,644.99,2.57,104.48
30,313,1317.88,659.15,2.49,99.62
30,323,1336.15,666.41,2.61,107.43
30,333,1360.05,674.15,2.84,122.64
30,343,1389.70,686.02,3.17,144.57
30,353,1360.53,716.65,2.62,108.33
30,4,1341.55,735.46,2.75,87.71
30,14,1343.44,751.26,2.82,90.99
30,24,1388.66,784.52,3.87,143.48
30,34,1373.21,804.37,3.76,137.85
30,44,1301.24,775.22,2.24,61.87
30,54,1279.82,766.41,1.81,40.41
30,64,1273.50,769.49,1.79,39.30
30,74,1268.98,777.02,1.88,44.23
30,84,1262.46,784.26,1.99,49.57
30,94,1253.86,801.70,2.32,66.26
30,164,1174.41,764.38,2.69,84.56
30,174,1184.28,747.73,2.41,70.66
30,184,1191.11,735.46,2.25,62.76
30,194,1190.71,724.33,2.28,64.13
30,204,1150.11,697.70,3.21,110.43
30,224,1203.02,692.81,2.33,66.37
30,234,1213.22,687.03,2.26,63.24
30,244,1218.24,673.77,2.42,71.25
30,254,1221.85,647.51,2.87,93.61
30,264,1228.60,592.21,3.91,145.49
30,304,1306.09,644.99,3.09,104.49
30,314,1317.88,659.15,2.99,99.63
30,324,1336.15,666.41,3.15,107.44
30,334,1360.05,674.15,3.45,122.65
30,344,1389.70,686.02,3.89,144.59
30,354,1360.53,716.65,3.17,108.34
30,5,1341.55,735.46,3.19,87.72
30,15,1343.44,751.26,3.27,91.00
30,25,1388.66,784.52,4.59,143.50
30,35,1373.21,804.37,4.45,137.86
30,45,1301.24,775.22,2.55,61.88
30,55,1279.82,766.41,2.01,40.41
30,65,1273.50,769.49,1.98,39.31
30,75,1268.98,777.02,2.11,44.24
30,85,1262.46,784.26,2.24,49.57
30,95,1253.86,801.70,2.66,66.26
30,165,1174.41,764.38,3.11,84.57
30,175,1184.28,747.73,2.77,70.67
30,185,1191.11,735.46,2.57,62.77
30,195,1190.71,724.33,2.60,64.14
30,205,1150.11,697.70,3.76,110.44
30,225,1203.02,692.81,2.66,66.38
30,235,1213.22,687.03,2.58,63.24
30,245,1218.24,673.77,2.78,71.26
30,255,1221.85,647.51,3.34,93.62
30,265,1228.60,592.21,4.64,145.51
30,305,1306.09,644.99,3.61,104.50
30,315,1317.88,659.15,3.49,99.64
30,325,1336.15,666.41,3.69,107.45
30,335,1360.05,674.15,4.07,122.66
30,345,1389.70,686.02,4.61,144.60
30,355,1360.53,716.65,3.71,108.35
31,1,1351.71,755.44,1.28,56.05
31,11,1357.82,766.40,1.32,63.12
31,41,1332.93,786.72,1.24,48.66
31,51,1326.44,792.12,1.24,47.88
31,61,1323.01,802.81,1.27,54.70
31,71,1303.12,775.96,1.11,21.83
31,81,1299.02,774.52,1.10,19.37
31,91,1295.66,772.33,1.08,16.89
31,101,1292.82,771.51,1.08,16.32
31,111,1290.26,770.27,1.08,15.78
31,121,1288.04,768.64,1.08,15.23
31,131,1285.59,767.44,1.08,15.67
31,141,1282.90,766.14,1.08,16.65
31,151,1270.09,770.20,1.15,29.52
31,181,1179.71,755.44,1.58,115.95
31,191,1190.59,736.92,1.53,106.69
31,201,1156.15,704.67,1.74,148.46
31,211,1133.52,661.83,1.94,187.23
31,221,1213.62,686.60,1.54,107.09
31,231,1219.93,665.20,1.59,117.81
31,241,1219.66,623.81,1.76,152.00
31,251,1231.44,579.00,1.94,187.77
31,281,1312.98,657.21,1.50,99.75
31,291,1329.08,663.60,1.49,97.73
31,301,1361.11,642.08,1.65,130.90
31,311,1362.91,675.29,1.52,104.63
31,321,1382.04,682.96,1.56,112.77
31,331,1343.22,727.98,1.27,54.92
31,341,1340.76,739.03,1.24,48.00
31,351,1342.27,747.22,1.24,47.34
31,2,1351.71,755.44,1.56,56.05
31,12,1357.82,766.40,1.63,63.12
31,42,1332.93,786.72,1.49,48.66
31,52,1326.44,792.12,1.48,47.89
31,62,1323.01,802.81,1.55,54.70
31,72,1303.12,775.96,1.22,21.83
31,82,1299.02,774.52,1.19,19.37
31,92,1295.66,772.33,1.17,16.89
31,102,1292.82,771.51,1.16,16.32
31,112,1290.26,770.27,1.16,15.78
31,122,1288.04,768.64,1.15,15.24
31,132,1285.59,767.44,1.16,15.67
31,142,1282.90,766.14,1.17,16.65
31,152,1270.09,770.20,1.30,29.52
31,182,1179.71,755.44,2.16,115.96
31,192,1190.59,736.92,2.07,106.69
31,202,1156.15,704.67,2.48,148.47
31,212,1133.52,661.83,2.87,187.23
31,222,1213.62,686.60,2.07,107.10
31,232,1219.93,665.20,2.18,117.81
31,242,1219.66,623.81,2.52,152.00
31,252,1231.44,579.00,2.88,187.77
31,282,1312.98,657.21,2.00,99.76
31,292,1329.08,663.60,1.98,97.74
31,302,1361.11,642.08,2.31,130.91
31,312,1362.91,675.29,2.05,104.63
31,322,1382.04,682.96,2.13,112.77
31,332,1343.22,727.98,1.55,54.92
31,342,1340.76,739.03,1.48,48.00
31,352,1342.27,747.22,1.47,47.34
31,3,1351.71,755.44,1.84,56.06
31,13,1357.82,766.40,1.95,63.13
31,43,1332.93,786.72,1.73,48.66
31,53,1326.44,792.12,1.72,47.89
31,63,1323.01,802.81,1.82,54.70
31,73,1303.12,775.96,1.33,21.83
31,83,1299.02,774.52,1.29,19.38
31,93,1295.66,772.33,1.25,16.89
31,103,1292.82,771.51,1.24,16.32
31,113,1290.26,770.27,1.24,15.78
31,123,1288.04,768.64,1.23,15.24
31,133,1285.59,767.44,1.24,15.67
31,143,1282.90,766.14,1.25,16.65
31,153,1270.09,770.20,1.44,29.52
31,183,1179.71,755.44,2.74,115.96
31,193,1190.59,736.92,2.60,106.70
31,203,1156.15,704.67,3.23,148.48
31,213,1133.52,661.83,3.81,187.25
31,223,1213.62,686.60,2.61,107.11
31,233,1219.93,665.20,2.77,117.82
31,243,1219.66,623.81,3.28,152.01
31,253,1231.44,579.00,3.82,187.79
31,283,1312.98,657.21,2.50,99.76
31,293,1329.08,663.60,2.47,97.74
31,303,1361.11,642.08,2.96,130.91
31,313,1362.91,675.29,2.57,104.64
31,323,1382.04,682.96,2.69,112.78
31,333,1343.22,727.98,1.82,54.92
31,343,1340.76,739.03,1.72,48.00
31,353,1342.27,747.22,1.71,47.34
31,4,1351.71,755.44,2.12,56.06
31,14,1357.82,766.40,2.26,63.13
31,44,1332.93,786.72,1.97,48.67
31,54,1326.44,792.12,1.96,47.89
31,64,1323.01,802.81,2.09,54.71
31,74,1303.12,775.96,1.44,21.84
31,84,1299.02,774.52,1.39,19.38
31,94,1295.66,772.33,1.34,16.89
31,104,1292.82,771.51,1.33,16.32
31,114,1290.26,770.27,1.32,15.78
31,124,1288.04,768.64,1.30,15.24
31,134,1285.59,767.44,1.31,15.67
31,144,1282.90,766.14,1.33,16.65
31,154,1270.09,770.20,1.59,29.53
31,184,1179.71,755.44,3.32,115.97
31,194,1190.59,736.92,3.13,106.71
31,204,1156.15,704.67,3.97,148.49
31,214,1133.52,661.83,4.74,187.26
31,224,1213.62,686.60,3.14,107.11
31,234,1219.93,665.20,3.36,117.83
31,244,1219.66,623.81,4.04,152.03
31,254,1231.44,579.00,4.76,187.80
31,284,1312.98,657.21,3.00,99.77
31,294,1329.08,663.60,2.95,97.75
31,304,1361.11,642.08,3.62,130.93
31,314,1362.91,675.29,3.09,104.65
31,324,1382.04,682.96,3.26,112.79
31,334,1343.22,727.98,2.10,54.93
31,344,1340.76,739.03,1.96,48.01
31,354,1342.27,747.22,1.95,47.34
31,5,1351.71,755.44,2.40,56.07
31,15,1357.82,766.40,2.58,63.14
31,45,1332.93,786.72,2.22,48.67
31,55,1326.44,792.12,2.20,47.90
31,65,1323.01,802.81,2.37,54.71
31,75,1303.12,775.96,1.55,21.84
31,85,1299.02,774.52,1.48,19.38
31,95,1295.66,772.33,1.42,16.90
31,105,1292.82,771.51,1.41,16.32
31,115,1290.26,770.27,1.39,15.78
31,125,1288.04,768.64,1.38,15.24
31,135,1285.59,767.44,1.39,15.67
31,145,1282.90,766.14,1.42,16.65
31,155,1270.09,770.20,1.74,29.53
31,185,1179.71,755.44,3.90,115.99
31,195,1190.59,736.92,3.67,106.72
31,205,1156.15,704.67,4.71,148.51
31,215,1133.52,661.83,5.68,187.28
31,225,1213.62,686.60,3.68,107.13
31,235,1219.93,665.20,3.95,117.84
31,245,1219.66,623.81,4.80,152.04
31,255,1231.44,579.00,5.69,187.82
31,285,1312.98,657.21,3.49,99.78
31,295,1329.08,663.60,3.44,97.76
31,305,1361.11,642.08,4.27,130.94
31,315,1362.91,675.29,3.62,104.66
31,325,1382.04,682.96,3.82,112.80
31,335,1343.22,727.98,2.37,54.94
31,345,1340.76,739.03,2.20,48.01
31,355,1342.27,747.22,2.18,47.35
32,1,1369.49,775.42,1.16,32.03
32,11,1388.63,784.45,1.26,51.97
32,21,1486.21,829.56,1.79,158.30
32,41,1373.75,805.87,1.24,47.37
32,51,1353.99,795.12,1.13,25.72
32,61,1346.85,791.69,1.09,18.78
32,71,1342.64,789.67,1.08,15.16
32,81,1339.72,788.26,1.07,13.04
32,91,1337.46,787.34,1.06,11.92
32,101,1335.42,786.98,1.06,11.73
32,111,1333.37,786.65,1.06,11.95
32,121,1330.18,788.03,1.07,14.56
32,131,1299.77,820.34,1.29,58.64
32,141,1303.35,804.04,1.22,44.53
32,151,1305.96,793.61,1.18,36.37
32,161,1308.17,786.08,1.16,31.17
32,171,1307.24,780.75,1.15,30.68
32,181,1302.02,775.42,1.18,35.43
32,191,1281.81,765.61,1.28,56.51
32,201,1189.26,721.48,1.79,157.71
32,211,1179.27,684.09,1.91,182.66
32,221,1217.90,675.10,1.78,156.08
32,231,1210.04,623.57,1.99,198.24
32,261,1316.89,658.76,1.59,118.47
32,271,1337.46,666.59,1.54,108.83
32,281,1341.98,749.75,1.13,26.06
32,291,1345.77,752.59,1.12,24.30
32,301,1349.58,754.42,1.12,24.25
32,311,1353.50,756.30,1.12,24.96
32,321,1357.79,758.36,1.13,26.54
32,331,1356.98,764.15,1.11,22.55
32,341,1358.22,767.87,1.11,22.10
32,351,1362.48,771.01,1.13,25.41
32,2,1369.49,775.42,1.32,32.03
32,12,1388.63,784.45,1.52,51.97
32,22,1486.21,829.56,2.58,158.31
32,42,1373.75,805.87,1.47,47.37
32,52,1353.99,795.12,1.26,25.72
32,62,1346.85,791.69,1.19,18.78
32,72,1342.64,789.67,1.15,15.16
32,82,1339.72,788.26,1.13,13.04
32,92,1337.46,787.34,1.12,11.92
32,102,1335.42,786.98,1.12,11.73
32,112,1333.37,786.65,1.12,11.95
32,122,1330.18,788.03,1.15,14.56
32,132,1299.77,820.34,1.59,58.64
32,142,1303.35,804.04,1.45,44.53
32,152,1305.96,793.61,1.36,36.37
32,162,1308.17,786.08,1.31,31.17
32,172,1307.24,780.75,1.31,30.68
32,182,1302.02,775.42,1.35,35.44
32,192,1281.81,765.61,1.57,56.51
32,202,1189.26,721.48,2.58,157.72
32,212,1179.27,684.09,2.83,182.67
32,222,1217.90,675.10,2.56,156.08
32,232,1210.04,623.57,2.98,198.24
32,262,1316.89,658.76,2.18,118.47
32,272,1337.46,666.59,2.09,108.84
32,282,1341.98,749.75,1.26,26.06
32,292,1345.77,752.59,1.24,24.30
32,302,1349.58,754.42,1.24,24.25
32,312,1353.50,756.30,1.25,24.96
32,322,1357.79,758.36,1.27,26.54
32,332,1356.98,764.15,1.23,22.55
32,342,1358.22,767.87,1.22,22.10
32,352,1362.48,771.01,1.25,25.41
32,3,1369.49,775.42,1.48,32.03
32,13,1388.63,784.45,1.78,51.97
32,23,1486.21,829.56,3.37,158.32
32,43,1373.75,805.87,1.71,47.38
32,53,1353.99,795.12,1.39,25.72
32,63,1346.85,791.69,1.28,18.79
32,73,1342.64,789.67,1.23,15.16
32,83,1339.72,788.26,1.20,13.04
32,93,1337.46,787.34,1.18,11.92
32,103,1335.42,786.98,1.18,11.73
32,113,1333.37,786.65,1.18,11.95
32,123,1330.18,788.03,1.22,14.56
32,133,1299.77,820.34,1.88,58.64
32,143,1303.35,804.04,1.67,44.53
32,153,1305.96,793.61,1.55,36.37
32,163,1308.17,786.08,1.47,31.17
32,173,1307.24,780.75,1.46,30.68
32,183,1302.02,775.42,1.53,35.44
32,193,1281.81,765.61,1.85,56.52
32,203,1189.26,721.48,3.37,157.73
32,213,1179.27,684.09,3.74,182.68
32,223,1217.90,675.10,3.34,156.09
32,233,1210.04,623.57,3.97,198.26
32,263,1316.89,658.76,2.78,118.48
32,273,1337.46,666.59,2.63,108.85
32,283,1341.98,749.75,1.39,26.07
32,293,1345.77,752.59,1.36,24.30
32,303,1349.58,754.42,1.36,24.25
32,313,1353.50,756.30,1.37,24.96
32,323,1357.79,758.36,1.40,26.55
32,333,1356.98,764.15,1.34,22.55
32,343,1358.22,767.87,1.33,22.10
32,353,1362.48,771.01,1.38,25.41
32,4,1369.49,775.42,1.64,32.04
32,14,1388.63,784.45,2.04,51.98
32,24,1486.21,829.56,4.17,158.33
32,44,1373.75,805.87,1.95,47.38
32,54,1353.99,795.12,1.51,25.72
32,64,1346.85,791.69,1.38,18.79
32,74,1342.64,789.67,1.30,15.16
32,84,1339.72,788.26,1.26,13.04
32,94,1337.46,787.34,1.24,11.92
32,104,1335.42,786.98,1.23,11.73
32,114,1333.37,786.65,1.24,11.95
32,124,1330.18,788.03,1.29,14.56
32,134,1299.77,820.34,2.17,58.65
32,144,1303.35,804.04,1.89,44.54
32,154,1305.96,793.61,1.73,36.37
32,164,1308.17,786.08,1.62,31.17
32,174,1307.24,780.75,1.61,30.69
32,184,1302.02,775.42,1.71,35.44
32,194,1281.81,765.61,2.13,56.52
32,204,1189.26,721.48,4.15,157.74
32,214,1179.27,684.09,4.65,182.69
32,224,1217.90,675.10,4.12,156.10
32,234,1210.04,623.57,4.96,198.27
32,264,1316.89,658.76,3.37,118.49
32,274,1337.46,666.59,3.18,108.86
32,284,1341.98,749.75,1.52,26.07
32,294,1345.77,752.59,1.49,24.30
32,304,1349.58,754.42,1.48,24.25
32,314,1353.50,756.30,1.50,24.96
32,324,1357.79,758.36,1.53,26.55
32,334,1356.98,764.15,1.45,22.55
32,344,1358.22,767.87,1.44,22.10
32,354,1362.48,771.01,1.51,25.41
32,5,1369.49,775.42,1.80,32.04
32,15,1388.63,784.45,2.30,51.98
32,25,1486.21,829.56,4.96,158.35
32,45,1373.75,805.87,2.18,47.39
32,55,1353.99,795.12,1.64,25.73
32,65,1346.85,791.69,1.47,18.79
32,75,1342.64,789.67,1.38,15.16
32,85,1339.72,788.26,1.33,13.04
32,95,1337.46,787.34,1.30,11.92
32,105,1335.42,786.98,1.29,11.74
32,115,1333.37,786.65,1.30,11.95
32,125,1330.18,788.03,1.36,14.56
32,135,1299.77,820.34,2.47,58.66
32,145,1303.35,804.04,2.11,44.54
32,155,1305.96,793.61,1.91,36.38
32,165,1308.17,786.08,1.78,31.18
32,175,1307.24,780.75,1.77,30.69
32,185,1302.02,775.42,1.89,35.45
32,195,1281.81,765.61,2.41,56.53
32,205,1189.26,721.48,4.94,157.76
32,215,1179.27,684.09,5.57,182.71
32,225,1217.90,675.10,4.90,156.12
32,235,1210.04,623.57,5.96,198.30
32,265,1316.89,658.76,3.96,118.50
32,275,1337.46,666.59,3.72,108.87
32,285,1341.98,749.75,1.65,26.07
32,295,1345.77,752.59,1.61,24.30
32,305,1349.58,754.42,1.61,24.26
32,315,1353.50,756.30,1.62,24.97
32,325,1357.79,758.36,1.66,26.55
32,335,1356.98,764.15,1.56,22.55
32,345,1358.22,767.87,1.55,22.10
32,355,1362.48,771.01,1.64,25.42
33,1,1449.68,795.40,1.35,70.42
33,11,1489.99,814.93,1.56,112.44
33,41,1441.49,847.62,1.41,81.24
33,51,1395.97,815.32,1.13,25.99
33,61,1388.75,811.84,1.09,18.98
33,71,1384.50,809.80,1.08,15.32
33,81,1381.55,808.38,1.07,13.18
33,91,1379.26,807.28,1.06,11.88
33,101,1377.33,806.35,1.06,11.12
33,111,1375.58,805.51,1.05,10.75
33,121,1346.08,852.88,1.33,66.37
33,131,1360.19,818.13,1.15,29.67
33,141,1366.24,806.33,1.08,16.99
33,151,1368.04,801.88,1.06,12.96
33,161,1365.20,800.52,1.07,14.96
33,171,1361.19,798.59,1.09,18.34
33,181,1354.57,795.40,1.12,24.69
33,191,1340.28,788.53,1.20,39.58
33,201,1191.56,727.09,2.00,199.75
33,241,1367.05,774.26,1.12,24.42
33,251,1372.04,775.56,1.11,21.11
33,261,1376.11,777.56,1.09,18.12
33,271,1379.26,779.10,1.08,16.30
33,281,1381.90,780.40,1.08,15.24
33,291,1384.29,781.57,1.07,14.72
33,301,1386.59,782.70,1.07,14.67
33,311,1388.59,784.28,1.07,14.51
33,321,1390.70,785.81,1.07,14.93
33,331,1393.61,787.12,1.08,16.57
33,341,1398.50,788.40,1.10,20.47
33,351,1450.60,782.82,1.36,72.44
33,2,1449.68,795.40,1.70,70.42
33,12,1489.99,814.93,2.12,112.45
33,42,1441.49,847.62,1.81,81.24
33,52,1395.97,815.32,1.26,25.99
33,62,1388.75,811.84,1.19,18.99
33,72,1384.50,809.80,1.15,15.32
33,82,1381.55,808.38,1.13,13.18
33,92,1379.26,807.28,1.12,11.88
33,102,1377.33,806.35,1.11,11.12
33,112,1375.58,805.51,1.11,10.76
33,122,1346.08,852.88,1.66,66.37
33,132,1360.19,818.13,1.30,29.67
33,142,1366.24,806.33,1.17,16.99
33,152,1368.04,801.88,1.13,12.96
33,162,1365.20,800.52,1.15,14.96
33,172,1361.19,798.59,1.18,18.35
33,182,1354.57,795.40,1.25,24.69
33,192,1340.28,788.53,1.40,39.58
33,202,1191.56,727.09,3.00,199.76
33,242,1367.05,774.26,1.24,24.42
33,252,1372.04,775.56,1.21,21.12
33,262,1376.11,777.56,1.18,18.12
33,272,1379.26,779.10,1.16,16.30
33,282,1381.90,780.40,1.15,15.24
33,292,1384.29,781.57,1.15,14.72
33,302,1386.59,782.70,1.15,14.67
33,312,1388.59,784.28,1.15,14.52
33,322,1390.70,785.81,1.15,14.93
33,332,1393.61,787.12,1.17,16.57
33,342,1398.50,788.40,1.20,20.47
33,352,1450.60,782.82,1.72,72.44
33,3,1449.68,795.40,2.06,70.43
33,13,1489.99,814.93,2.69,112.45
33,43,1441.49,847.62,2.22,81.24
33,53,1395.97,815.32,1.39,26.00
33,63,1388.75,811.84,1.28,18.99
33,73,1384.50,809.80,1.23,15.32
33,83,1381.55,808.38,1.20,13.18
33,93,1379.26,807.28,1.18,11.88
33,103,1377.33,806.35,1.17,11.12
33,113,1375.58,805.51,1.16,10.76
33,123,1346.08,852.88,2.00,66.37
33,133,1360.19,818.13,1.45,29.67
33,143,1366.24,806.33,1.25,16.99
33,153,1368.04,801.88,1.19,12.96
33,163,1365.20,800.52,1.22,14.96
33,173,1361.19,798.59,1.28,18.35
33,183,1354.57,795.40,1.37,24.69
33,193,1340.28,788.53,1.59,39.58
33,203,1191.56,727.09,4.00,199.77
33,243,1367.05,774.26,1.37,24.42
33,253,1372.04,775.56,1.32,21.12
33,263,1376.11,777.56,1.27,18.12
33,273,1379.26,779.10,1.24,16.30
33,283,1381.90,780.40,1.23,15.24
33,293,1384.29,781.57,1.22,14.72
33,303,1386.59,782.70,1.22,14.67
33,313,1388.59,784.28,1.22,14.52
33,323,1390.70,785.81,1.22,14.93
33,333,1393.61,787.12,1.25,16.57
33,343,1398.50,788.40,1.31,20.47
33,353,1450.60,782.82,2.09,72.45
33,4,1449.68,795.40,2.41,70.43
33,14,1489.99,814.93,3.25,112.46
33,44,1441.49,847.62,2.62,81.25
33,54,1395.97,815.32,1.52,26.00
33,64,1388.75,811.84,1.38,18.99
33,74,1384.50,809.80,1.31,15.32
33,84,1381.55,808.38,1.26,13.18
33,94,1379.26,807.28,1.24,11.88
33,104,1377.33,806.35,1.22,11.12
33,114,1375.58,805.51,1.22,10.76
33,124,1346.08,852.88,2.33,66.38
33,134,1360.19,818.13,1.59,29.68
33,144,1366.24,806.33,1.34,16.99
33,154,1368.04,801.88,1.26,12.96
33,164,1365.20,800.52,1.30,14.96
33,174,1361.19,798.59,1.37,18.35
33,184,1354.57,795.40,1.49,24.69
33,194,1340.28,788.53,1.79,39.58
33,204,1191.56,727.09,4.99,199.79
33,244,1367.05,774.26,1.49,24.42
33,254,1372.04,775.56,1.42,21.12
33,264,1376.11,777.56,1.36,18.12
33,274,1379.26,779.10,1.33,16.30
33,284,1381.90,780.40,1.30,15.24
33,294,1384.29,781.57,1.29,14.72
33,304,1386.59,782.70,1.29,14.67
33,314,1388.59,784.28,1.29,14.52
33,324,1390.70,785.81,1.30,14.93
33,334,1393.61,787.12,1.33,16.57
